k,a_k
304,5.6049007720692415387154806159315449847090293482290089294880637907693598414889524e+512
305,7.3782566106660958436114664813712249347324634875363290673682678080963317371948974e+514
306,9.744639174807700961959979562014877948526416830193881630474608821958673867647042e+516
307,1.2912171378049520764750075519881203561679400237702924793698667447329592776156471e+519
308,1.7165231901990262044765988995413665061501821700327965930866964312096939756627392e+521
309,2.2893507505203959715326509433645637290724016931060824695847061020393970987156003e+523
310,3.0632517231398666630369994339168922063508770963674434938939882178779937898023118e+525
311,4.1120290977917039822594868757779034094804303096693951164741041849339882477185028e+527
312,5.5376856028184534122286436183101575912788917739185147418752834253788887712546632e+529
313,7.4816010433363305964064991520184232216795210160429051439741271086153269394596186e+531
314,1.0140292189538027574808103448357724334865510804803774599750668454747642485396167e+534
315,1.3787693919439089751279834711599271575462207262413226976918849748929604793088574e+536
316,1.8806744953064607877761951632877096467435298614196173170975631401136901048037756e+538
317,2.5734284428687862456088415786214434268593018311506728580648547578960409096898118e+540
318,3.532504066105763114294327425156079900322038648431506200898734837648568950528599e+542
319,4.8643076521813149087023265082222764946071671463795188124237832842691065760371783e+544
320,6.7192824299316085467885929142432584311919426262445213042976647244783419842020678e+546
321,9.3107354438937969987088803573939297605308607835983824160108577052012651560611319e+548
322,1.2941960391818811341285045728535159215292884893610922914597845181430683337730799e+551
323,1.804541693238317755960507891698090682528466959210786080253849918641344701848982e+553
324,2.5239477601305744680491752068161668343316159500435414045175852911888585579385395e+555
325,3.5410839864688932294846947950548194253735556201897906924936890195399454407480177e+557
326,4.9834531635643216682851675448032811783541399744576643414570072166721725191276614e+559
327,7.0349126841724238449950951961231265217610575545368299749206013354185668752453503e+561
328,9.9613255319534261056892007990329115411755908327188349241036000903963498401683855e+563
329,1.4148212833520230192984789006545788426375439705935715353192568641955579020070651e+566
330,2.0156170785741998755054028532523995809787496554677654914193028849753058250197968e+568
331,2.8802650639747808141625265791498292784597028849625031446034518456162710622839366e+570
332,4.1282964711521711671479429120989963420974452475511855501251102349274774369884884e+572
333,5.9349809737349262048239904133367222396485185017815994418071706998411187877290103e+574
334,8.5580313918810485095874182948943591676906037790183472246036808302057658595382223e+576
335,1.2377433304747665373249901752265812005703470582689935420066952399621196939980931e+579
336,1.795500776951527390842605305323322425918619416706086219796974048933695318641084e+581
337,2.6123719594537760583309382447284911465796194005092636628973204353123472023257966e+583
338,3.8121940292050555301621536156399700991374932563111369150534614293955626718571865e+585
339,5.5795827603490099006207531208386749386800624947546189796305668048564007394517338e+587
340,8.1905184561519908648667897551739565509943465983058867540613516087304445178103184e+589
341,1.2058692671541836698938771020561449158047128745707808046932231594459561570394184e+592
342,1.7805922059561310345353934185890134900050595296339771602870595706408381568730418e+594
343,2.6369408155584526083727141046739177951389626219872674912971838203998685693807617e+596
344,3.9165552502174589775074243479751506976620712616301534280913084000809098857707633e+598
345,5.8340802948950968889396940233555977833800293067820768700648310062923474162146485e+600
346,8.715677394120055478241470672526122913897953925607476075969021794543790534977845e+602
347,1.3058306051219584876442766105994526057975899059663304214206080060504556705193795e+605
348,1.9621213521740120763947456122247490812691284244568041363356960739640032116333939e+607
349,2.9567499811880182655536588403252185233271862567392151205628002219270801819039129e+609
350,4.4683735655151638664270919968778280054370080385295935246582418232208242177447848e+611
351,6.7721553527177551722701574631437399101985338521470203770034127673687824654287348e+613
352,1.0293033182895736966927164040100530635136044805578828262968352543905677363737887e+616
353,1.568900246069383992700858105970729023868971821971062238033804086437190498452147e+618
354,2.398166225508493888440379747028978200072399322819306405244372986055447252237535e+620
355,3.67613745334277358627469775384071988641342389122139407002337505001398224982477e+622
356,5.6510512209776142336371102854317968206218088838753420039919310574999014694161052e+624
357,8.7114077718421790616602113798813058138030974357149734821956033946822889008444689e+626
358,1.3466837300131793755999462297936755776307391015765510495429428444067174422187572e+629
359,2.0876497938287135214476876322118864493773252753488189466821633067008409614418324e+631
360,3.2453463771080777910843530372051548647134809086386800785217255225727004168604222e+633
361,5.0590907651300609991373903689116369615083888607703427783758769875844972456456903e+635
362,7.9083984375296387224517844099111232229562916170710635456300100678970479891370788e+637
363,1.2396695544780854426155156554763457704161120179638383319274482126519339405967869e+640
364,1.948593899230896972688903191335425333802805012429356138813313855141228298872349e+642
365,3.071365174714240794591399705897450469247540299207146344072802352784735498276669e+644
366,4.854371498819288183077327201498375059869334288570956187362088331294685267545681e+646
367,7.6934784195559386992703117238497114583134224099895121978780486210794494881799698e+648
368,1.2226366378920023696332403567050451324304789075374324247686715400701895891911563e+651
369,1.9482908144767808398098004769925185054537499530081879612544253594555953827552377e+653
370,3.1130684120299055024151210064282716731156387557960514592811445300580637685283496e+655
371,4.9876832120207750299403267609231732864142117861604289875107999477909482026122251e+657
372,8.0127427961527142978352188980901620340473084537131029942853913869045994428564584e+659
373,1.2907214614442505489909780346681939698032181456075698252650683092841828491096917e+662
374,2.0847294941101456329491022862067098708226024618445643921318515283743702718622603e+664
375,3.3762113015461870792414947084231919277441360794501331511206727802153503393346428e+666
376,5.4823802284291349298436722256349708596212256992295823170078114174486827563461627e+668
377,8.9261714134370315415897865090440111425129392347395201567049705588393345885374967e+670
378,1.4571852199423922102797625516650914495885167687318604444406596928100617118322325e+673
379,2.3851445396641397848836219834178939175129683980905405784140975877442242394267322e+675
380,3.9143712931998088156295897854907262801599760713319073357578862815204786865798797e+677
381,6.441005656603035379195205932237316906011835477684274975611375579558238194348793e+679
382,1.062641281702898406406585463967940146366134170046861260610455677835721618938387e+682
383,1.7577537574041046354756006059828969168168510768533163304884428157642545152839725e+684
384,2.9151758612834170027153909288490187453221721050462683043285030364894418314484902e+686
385,4.8473446085631572586054826209256988409201067256046946343047396870220930590011349e+688
386,8.0811375644712925342803570317353208633686069588275925602798614785223426039881611e+690
387,1.3507271876575738013805534273915717139240734049735032788546993124540755688802275e+693
388,2.2635307899445300416363886692034900037428319545707045136283022028861784957235907e+695
389,3.8029962312877239421006427751560294046214664292138816364483467230925753837593449e+697
390,6.4059452538578847589259601358141994197013017844444140562625672047750166039609337e+699
391,1.0818212799296765390583024932692798081498891283845930608816678024759110834010119e+702
392,1.8316392081240766358302316259278047656358454766788049547465947185489155252422272e+704
393,3.1090923119881342778519552830235074172979999279466607700978536496697547672268374e+706
394,5.290951129361907950265983317621280383107163556412928223488536589904610742414674e+708
395,9.0268768923320677112910556702967922949925097654809710666450213469680432875328783e+710
396,1.5439816268916950469744796193591790113299403202862923684908379508301325718142529e+713
397,2.6475537876974414050573872511358577225898304645378083840359683713551936538517338e+715
398,4.5513762863292327605914343571923562846056419270246315045028003506118076521332345e+717
399,7.8439212340377779511549551056424369657462037733470902590878879836440027217262698e+719
400,1.3552315241624742608721080099776586246140964668305430212302963991911677608042393e+722
401,2.3473661011657419467469727040894689183142921289767443220532629875471141209577911e+724
402,4.0759843677688778127369809695628655387754599368551937409378429763224769931610175e+726
403,7.095219544999118727377684498010852771644999020118895792002201585256949312751152e+728
404,1.2381638696360597265900134339491936548012781156395254295090940017495236552293305e+731
405,2.1660411443043734019891859082406645216850009837657249758903770269323418989472046e+733
406,3.7986466950745206305327094834854087921273875994257307280027393390508460323407159e+735
407,6.6782409053315873857888838694204419424021906675618520515637511311510431005004301e+737
408,1.1769651510666894910566882700550854243329030728553602239576492094276193181993895e+740
409,2.0793655699804351349194021031016069847374789912049011204418540157411367343694388e+742
410,3.6826564571326557815088924788320446114469005112117610697800779772895249587909115e+744
411,6.5381078837323792279855715177074957376478686181948866126981047129629972328062505e+746
412,1.1635924436441013408171745628014681413004150042068154087079699183607275220513108e+749
413,2.0758934827593994864461388010694797549478744175154131273824687081267903382329831e+751
414,3.7124622278959879634840810145244247601201784018620207874380986380862168968580535e+753
415,6.6553251951475372386388473102040169588130085664602573909785719177294146476698489e+755
416,1.1959808995838031307690974897916947727902191690443368637884605819541685676762101e+758
417,2.1543904269750177897499003301804242407032605771838497200271736886788947635393616e+760
418,3.8901582812670399810064528802423109962703497826280186455344617616533016666518534e+762
419,7.0412591870065279009523064879500879148185927212355763293959403457533415619101872e+764
420,1.2775299829876717716926043178161951982799891852490673580991685384000445989972101e+767
421,2.3234167218288901251581998796367959139138282454689129790432120010182704969350285e+769
422,4.2356093307927273098785028254080322147617750307230629309537912757103096169688425e+771
423,7.7398939210189889124879356859422502192248165240233566642316685675597583358346434e+773
424,1.417692391630801901055957759981375003331847888361135917342039115329868652839455e+776
425,2.6028819378217217404927394169439587333901504323713847208927666576063355642531655e+778
426,4.7901595184722902455970204328700184233681113123137255918481095392211156554794867e+780
427,8.8362119375672242402696453255987943880660805900097800273803169690964887963883781e+782
428,1.6338061251707130629247548243461706195816142555591234334159476014087320494261379e+785
429,3.0279645226081292326455482056626202019750807055849191382709600599462978729163469e+787
430,5.624896566447093079211383925231366520132492438997598968277548409699634034616358e+789
431,1.047344208540766155506486647471682412232718673750295778674143141378590722584655e+792
432,1.9546685167424335682484153216829997991526920949053812258325433273411616206725982e+794
433,3.6564804045687658157430949062848841599964648863759577940044110888825581851814195e+796
434,6.8557899922050150309987563737366429733154180645099827874963851707779890250539081e+798
435,1.2884084603222689570227257206341623304907234234469480947232159795130444687746424e+801
436,2.4268846314309130619569994976575031240436463159033609421587750779125622768193719e+803
437,4.5818609097163753584953032042568443165781023091808389137491897369933239004433479e+805
438,8.670209529927839133490356819338797939222912678204963071821952684658933819424955e+807
439,1.6444093319247427706724795642347802074061406658158306917303410959581622651061205e+810
440,3.1259401356897765695471429734442953285372766689418408699908574632834724547781512e+812
441,5.9557918566691907654923861128205515171606650793349506095839180139748061292860694e+814
442,1.1373241325469438967201511015135216506435449904985461234063396350605520084726438e+817
443,2.1767705451260793587843373509384473185245560591933757740277679974686618384395493e+819
444,4.175634546998568566226147651666879927076414932638739758025278701428120611731547e+821
445,8.0280770355995199058076995936404704295858649483387740072197014021262934320951825e+823
446,1.5469547019453444965991327261858724168113966381779925736349529622124354905511211e+826
447,2.9875727251260809904628156606649519791894609484873795946373777975841269417517104e+828
448,5.7827180172891004604358462607652074539592176014954523565205052034157358332440448e+830
449,1.1218014877424620375655823014731387344945683814387781302979949200796570093797263e+833
450,2.1810635063834785329924116368774596211165564732977684941800534336587156283662386e+835
451,4.2499787628297080045652193690333471662960745871577727412994355365046006690244029e+837
452,8.2998303080876254436678277765090660365038239973769964258198641567927801813463009e+839
453,1.6244768854175455479063408247375497522466302101789060400996957243331465554772388e+842
454,3.1865270036244102017045868044796736021782525300270442977109876838566528468484582e+844
455,6.2643973622676106474242769185362668084944461489546500943290231665543425011015283e+846
456,1.2342311804312311922018965461812821179341455687422960494848670384271579611065734e+849
457,2.4370652262676655601575229220365717002530088776497510764252069446642234129437686e+851
458,4.8226875599712328630060597735551601654054069343266209720256064740547581654000282e+853
459,9.5644578225811413494634056128484761183152439675475971764865955807382164417961996e+855
460,1.9009853549281078300424406849625044422328446052225571520097832029149112413008754e+858
461,3.7865379155899020562274405927110208427838230758956751433797739968163777749996853e+860
462,7.5587315301084523270436440846331301703127006626613339721714630446134172349491095e+862
463,1.5121558685817086184373417172608692430765521450930357727168197433256829170553603e+865
464,3.0316788355937316521254707773201468020720727285897916152653618871955637545246591e+867
465,6.0912551634849507867645716135037921790162409699660324862089975324445084483895707e+869
466,1.2264937630822710591371442341973902218360261296269081450071257165039467024443494e+872
467,2.4748953414153238610773500737906037732977200042798916745233744800286433275965786e+874
468,5.004714123590337483101514129870993222668562143802699548560329881970289047538685e+876
469,1.0142164805188988805894986981076897468112973927896923564762090516604164440734523e+879
470,2.0597239573722288597288807477565665100903047803960127604330765709273386120189965e+881
471,4.1919140756908725881626820602626470622370372893652899886811355245827568187867299e+883
472,8.5494613291803981786692484545982312353012096217557381824530668030824918797009922e+885
473,1.7473753444001245335982032842128168776105538279577365157486783353369012015489557e+888
474,3.5789264758026951824533554882822254540261148590959452788364405647819207374096956e+890
475,7.345756536022187471687263100523441170663887486484210643150211516683793126649059e+892
476,1.5108993411146001086850969328068256808377038670573660221117346192075693829301795e+895
477,3.1142097247414555348894335379633114902518454608831455920314081709256372753694369e+897
478,6.432378442363520670180906088594630068256543647981122425994903564560406456685774e+899
479,1.3313885474453765131883578569088858558999867850131943959884826936374801060970376e+902
480,2.7615037871271547834010520582121156938177267633791799378908125096417119094591414e+904
481,5.739739390459068935117978920799446343139150847003482652222919664613140965462075e+906
482,1.195480576731156036554153875729025759414277108598851268072494229133947212923872e+909
483,2.4951394198539347640640273059739636760627447684108996160734918371722838129101238e+911
484,5.2185179789584200145320410932503716195709828536523068940772121240740641105373534e+913
485,1.0936988676635272004708262729805957662043327290934760887079191456135116455187004e+916
486,2.2969138104285401818727038427109052857070157240930576445512183059759234912187061e+918
487,4.8337718412909114772244788241447437776109606094416498431829854135656497182797893e+920
488,1.0193428223161489481016269042325242798930055573102602860531861209084297242098081e+923
489,2.1539976899857747440772621784596557546281533139296084822970862471245563032817333e+925
490,4.5609910071529151380284160243235447790576924397022289114846529590325118868821762e+927
491,9.6774380818500728050288178881537967940364119396325076693960711918230964101766342e+929
492,2.0575338107748761344384862411090187832598746225381025895433310059142636252788625e+932
493,4.3834610549288065716803103502591139360670982829155068099058377004339418391018655e+934
494,9.3577001038408175788060123012935450959241173953204035077619427411754307301278612e+936
495,2.0017097518719812887403867072876673580382531262622395325767301973005143187290237e+939
496,4.2905337189715548003682554097359980274978176327998094492092334153913053242831252e+941
497,9.2150563182292347062305794294532943512349860310336942498081040186215725860543343e+943
498,1.9831673457419774202829115965238820841944616906472175278055521318567350375037438e+946
499,4.2765511275949861467058702988130100541304512342506425778031617480571884772478066e+948
500,9.2405784782781040135445678140745281758037384956936688417135165359084920992794829e+950
501,2.0006637004340557662480774481440081660603492194659093630653456745224961800975822e+953
502,4.3402698262942079555490922876824762606230587377398942331889605510695723011778029e+955
503,9.4346401669359543215029306370817603076189312066783824323061098327882929302181278e+957
504,2.0549355405093269141363090606974841252411891626255939055959563008885607602230284e+960
505,4.484702104446917820579097311426386626597174910926378211940689981001486777780185e+962
506,9.8068565422320505314638988814951821160474153344467773310266096217833385356867589e+964
507,2.148746421414061800215999672940268696847468642715860754008047091453204267967904e+967
508,4.7173482281284909984275102407609847321379783356794128684906614788977355296759381e+969
509,1.0376871601714296247082847766479519973358432012331321249811080160135508156570519e+972
510,2.2871202721560922185220699804855349111280882198283068184972219937487737182979424e+974
511,5.0508438377041405230052717906138890068596165900310517349810028872454849202929002e+976
512,1.1176082189247033910095157742990503213808732536515704177644159388306137721586012e+979
513,2.4777887541461871901564139925414875474895748639542899391775499162194071714603499e+981
514,5.5041005142444373511724857138007228152005237567236061723608892146821960041402354e+983
515,1.2250510109939441746454872154972791776853536837973226605271233084058755813046551e+986
516,2.7319080895061139586575344752759824231986297322584049869915712586404347146215147e+988
517,6.1040833073227506010695292295921214277372196622931025997089269862716596028969704e+990
518,1.3665189105837714626286363244580615476291172966038071307591500474214157895344204e+993
519,3.065138062390174990433537249436589220761801270310812938188138538098234969230628e+995
520,6.8884580654792793077373006950236939545998217968678800110640324567840740727237536e+997
521,1.5510648898082112748362521801323235161361557397417142080453110064103669325624131e+1000
522,3.4992283148137659912111103705787570377551432382336317651335782537067672831125956e+1002
523,7.9094695273318346494832414234694896520748836872982855582021986209869559844951013e+1004
524,1.7912392841528746408177252744025679448428956770377126925503034080472129964204724e+1007
525,4.0643344329254303954139439065401667926330026311383878296598750941637313882142608e+1009
526,9.2396021108474917346546152414232884016399442646502749603613892267309399495245868e+1011
527,2.1044738237194965744108998315914828857391508713330675053332049204459283769619606e+1014
528,4.8024034609856260508134227272818624775574447619406838626891715368413919406886686e+1016
529,1.0979866283973656810157412047258591325969074034289901149265548432594024035872167e+1019
530,2.5151112163340160917457851985108899149430859918217156513161372067084152417288784e+1021
531,5.7721488224788455200862014517007760061067125574866974307937316063466456326266806e+1023
532,1.3272003359590633202495035738672393062137642874087632910158599114551698686321872e+1026
533,3.0574019829045041033754672033017161498098601779903024708042317657461711277254243e+1028
534,7.0564158269756972773867873942178317263067298268451464112264748727377928171961616e+1030
535,1.6316605814258622032691691326469270030704303538018893326795156876804917790038062e+1033
536,3.7799668316618579998899543683983108850163689231284387937196241384675959159449622e+1035
537,8.7731822242141937602974780546348540040676062221753444723286164182146177340377553e+1037
538,2.0400264255281688583039948995757713541269820289059109112768903605649928540758533e+1040
539,4.7525031386372627178387182755217383207562942389758708236242563313944141335152037e+1042
540,1.1092144213443551986830719736484965385351030151673753893824803997473407039533652e+1045
541,2.5936632194505241634044183846920878898623183031028069467224232127626393853051914e+1047
542,6.0759634272617991887224724490636937574798273288307931806860710892656303209708832e+1049
543,1.425997377045003725737815008908195695881345628341605635361887863494319839375696e+1052
544,3.3529172247684741637891136048702518989009648895771829395073102408332607481265443e+1054
545,7.8981612092801501879468203101621464210775205015109697213912507332137569395450768e+1056
546,1.8639177543144880827522702744592355093191408294126920371260529942478327894207699e+1059
547,4.4068028698364732840910994050883030819196474348571288973167545574020427937159282e+1061
548,1.0437949047467933278332452508128872958076894592846134420979659719428892333311172e+1064
549,2.4768513367384339934749427168065522050302560067271775545668034636098879893378256e+1066
550,5.8881176840791358651894296513418723961444915223486198188628729660549380647575543e+1068
551,1.4023078159078243091199302695868399815196942682017556712954859019809125143803568e+1071
552,3.3457934315180290990087353197206474710700833083209187609040210996364663649032077e+1073
553,7.997281070471910586668636136709182592744250774159188015996760185635001968270464e+1075
554,1.9150126027608928319029246445297214007138753851778122205332628556755887161961477e+1078
555,4.5939422743086964616568448953361134286068258397927840717037379122329056533733681e+1080
556,1.1040344795105999038418407689058823664427834199736190024539413701753627272612748e+1083
557,2.6580401447803165298278966589727829439184164563009811005822432643119101834473748e+1085
558,6.4109269169798861147951857895172717370482316774441136081055275580574082376638798e+1087
559,1.549027427731798396105365034515939333372960439142876216332634730789944075798266e+1090
560,3.749514054503777890827666823689411402165300590010134829884666949113043220442856e+1092
561,9.0921600260706604891931110174819582969775566705790892614158170766497140462000841e+1094
562,2.2086859983116844167176553965865192355192714419459103226677672076860678938179824e+1097
563,5.374948746694007720404708426797719033582926471496757265597198925999629054945112e+1099
564,1.310348282822352154902525382476247729269076710258513233994846677880743473378498e+1102
565,3.2001464792499928352157952927295854125606044111468783042222222516483933240559324e+1104
566,7.8292886188651799042071968400122171639273299111663992024068129627094879917050524e+1106
567,1.9188574838383081035981108105053505681139038569197677244091289287970349098295998e+1109
568,4.7111806037079864443883057407275124525619771063325743289048072730315875249754539e+1111
569,1.1587294669087156295757587070495970052185650883657062879153096615625541465465956e+1114
570,2.8549484341131609457307288664967155409505664331674199014027501896270836951648039e+1116
571,7.0465585233552495718085415661912883717265450605518357078493515714999819236393585e+1118
572,1.7422765806575880707100253372325318091473230877022346617633382521255976113168494e+1121
573,4.315360120125941083212562436358771925099263100537095499234773966641979543364642e+1123
574,1.0707191503588589624518402885623028393227633620389463341128481197452947549668941e+1126
575,2.6612848149570570389406907343430593552068827467534787830045122784918002191659337e+1128
576,6.6261777602958091156387680890217390997798130820449146678882661467809588209530046e+1130
577,1.6526825309172654730613060391272025120440381993307341743837832440796712668715719e+1133
578,4.1292303347121219829218706497411012268022314420156686683687018053645138617932795e+1135
579,1.0334769524195281173997193274999701317838639245841511080685985825438133073907218e+1138
580,2.5910941679190022093421254974279581824664637426233980106686878374026676412952815e+1140
581,6.5075125830930746228608578261216919173762915112463306509219830551954860667725869e+1142
582,1.6371744718208608273558061613867173157512418937497846495849253522478150228053985e+1145
583,4.1259290269835556557927907281893076787031387433797302452237549976728232296166614e+1147
584,1.0415835234830442552810482379762941179092211125151266590267911786946384081314033e+1150
585,2.6339694350967135327933890269885049641469281648744353476240410902393593956788512e+1152
586,6.6722201746793548102164814367301274723305504666834511449118404318835287004511859e+1154
587,1.6930576492312924081180749363459235917317189393716275192206118427961483574597106e+1157
588,4.3034186539643856410470962767199122862706603272588729144657565025085142003110788e+1159
589,1.0957075750912184390052930361845336522522370871978517744983516814950126276296152e+1162
590,2.7945616079458829894324216107309493014743567735199185379957803239163967762826593e+1164
591,7.1395266490756346202471731110397130130068053646774743182630744956108355627409146e+1166
592,1.827092809397560564190491958092882325966548415942225208565954123930681087467037e+1169
593,4.6836670363689241125383366182176096871112637128356585591027276566350560847706367e+1171
594,1.2026642309241735652809457957586559314225707047324066232645853026464649131992939e+1174
595,3.0933888597658877896906879777356383770632995219234710566921330692809810029911404e+1176
596,7.9699418054069482449570020834910755335788233194109378822719505721741087172657549e+1178
597,2.0568615855739302970056718805970049551901553791284954120447349558205513724300066e+1181
598,5.3172006053449438572835824911028112830375323358588394797682897111596718464038325e+1183
599,1.3768539237822580190139197245227086243183388828125705472109229717876868983413232e+1186
600,3.5712340688155687591789027543429792345671443140987193622785778328528088928352651e+1188
